Customer_ID,Actual_Churn,Churn_Probability,Monthly_Charges,CLV_24_Months,Expected_Savings,Intervention_Cost,Expected_Profit,Decision,Decision_Threshold,Correct
654,1,0.8865,65.0,1560.0,691.4699999999999,13.0,678.4699999999999,INTERVENE,INTERVENE,TP
1178,1,0.8863,65.0,1560.0,691.314,13.0,678.314,INTERVENE,INTERVENE,TP
647,1,0.8855,65.0,1560.0,690.6899999999999,13.0,677.6899999999999,INTERVENE,INTERVENE,TP
693,1,0.8851,65.0,1560.0,690.378,13.0,677.378,INTERVENE,INTERVENE,TP
114,1,0.8847,65.0,1560.0,690.066,13.0,677.066,INTERVENE,INTERVENE,TP
41,0,0.8845,65.0,1560.0,689.91,13.0,676.91,INTERVENE,INTERVENE,FP
1289,1,0.8835,65.0,1560.0,689.13,13.0,676.13,INTERVENE,INTERVENE,TP
728,1,0.8834,65.0,1560.0,689.052,13.0,676.052,INTERVENE,INTERVENE,TP
417,1,0.883,65.0,1560.0,688.74,13.0,675.74,INTERVENE,INTERVENE,TP
1285,0,0.883,65.0,1560.0,688.74,13.0,675.74,INTERVENE,INTERVENE,FP
235,1,0.8827,65.0,1560.0,688.5060000000001,13.0,675.5060000000001,INTERVENE,INTERVENE,TP
995,0,0.8815,65.0,1560.0,687.5699999999999,13.0,674.5699999999999,INTERVENE,INTERVENE,FP
1274,1,0.8805,65.0,1560.0,686.79,13.0,673.79,INTERVENE,INTERVENE,TP
360,1,0.8804,65.0,1560.0,686.712,13.0,673.712,INTERVENE,INTERVENE,TP
586,1,0.8802,65.0,1560.0,686.556,13.0,673.556,INTERVENE,INTERVENE,TP
814,0,0.8802,65.0,1560.0,686.556,13.0,673.556,INTERVENE,INTERVENE,FP
344,1,0.8801,65.0,1560.0,686.478,13.0,673.478,INTERVENE,INTERVENE,TP
830,1,0.8784,65.0,1560.0,685.1519999999999,13.0,672.1519999999999,INTERVENE,INTERVENE,TP
182,1,0.8769,65.0,1560.0,683.982,13.0,670.982,INTERVENE,INTERVENE,TP
621,1,0.8767,65.0,1560.0,683.826,13.0,670.826,INTERVENE,INTERVENE,TP
484,0,0.8763,65.0,1560.0,683.514,13.0,670.514,INTERVENE,INTERVENE,FP
270,0,0.8761,65.0,1560.0,683.358,13.0,670.358,INTERVENE,INTERVENE,FP
1300,1,0.8734,65.0,1560.0,681.252,13.0,668.252,INTERVENE,INTERVENE,TP
100,1,0.872,65.0,1560.0,680.16,13.0,667.16,INTERVENE,INTERVENE,TP
1222,0,0.8713,65.0,1560.0,679.6139999999999,13.0,666.6139999999999,INTERVENE,INTERVENE,FP
1298,0,0.8702,65.0,1560.0,678.756,13.0,665.756,INTERVENE,INTERVENE,FP
1123,0,0.8691,65.0,1560.0,677.898,13.0,664.898,INTERVENE,INTERVENE,FP
663,0,0.8683,65.0,1560.0,677.274,13.0,664.274,INTERVENE,INTERVENE,FP
229,0,0.8681,65.0,1560.0,677.1179999999999,13.0,664.1179999999999,INTERVENE,INTERVENE,FP
46,0,0.8673,65.0,1560.0,676.4939999999999,13.0,663.4939999999999,INTERVENE,INTERVENE,FP
1034,1,0.8667,65.0,1560.0,676.0260000000001,13.0,663.0260000000001,INTERVENE,INTERVENE,TP
566,1,0.8662,65.0,1560.0,675.636,13.0,662.636,INTERVENE,INTERVENE,TP
544,1,0.866,65.0,1560.0,675.48,13.0,662.48,INTERVENE,INTERVENE,TP
234,1,0.8657,65.0,1560.0,675.246,13.0,662.246,INTERVENE,INTERVENE,TP
726,0,0.8644,65.0,1560.0,674.232,13.0,661.232,INTERVENE,INTERVENE,FP
491,0,0.862,65.0,1560.0,672.36,13.0,659.36,INTERVENE,INTERVENE,FP
192,1,0.8612,65.0,1560.0,671.736,13.0,658.736,INTERVENE,INTERVENE,TP
749,1,0.8578,65.0,1560.0,669.0840000000001,13.0,656.0840000000001,INTERVENE,INTERVENE,TP
1393,1,0.8577,65.0,1560.0,669.006,13.0,656.006,INTERVENE,INTERVENE,TP
533,1,0.8577,65.0,1560.0,669.006,13.0,656.006,INTERVENE,INTERVENE,TP
83,1,0.8575,65.0,1560.0,668.85,13.0,655.85,INTERVENE,INTERVENE,TP
278,1,0.8574,65.0,1560.0,668.772,13.0,655.772,INTERVENE,INTERVENE,TP
171,1,0.8569,65.0,1560.0,668.382,13.0,655.382,INTERVENE,INTERVENE,TP
954,1,0.8567,65.0,1560.0,668.226,13.0,655.226,INTERVENE,INTERVENE,TP
960,1,0.8566,65.0,1560.0,668.148,13.0,655.148,INTERVENE,INTERVENE,TP
629,0,0.8564,65.0,1560.0,667.9920000000001,13.0,654.9920000000001,INTERVENE,INTERVENE,FP
341,1,0.8564,65.0,1560.0,667.9920000000001,13.0,654.9920000000001,INTERVENE,INTERVENE,TP
740,1,0.8564,65.0,1560.0,667.9920000000001,13.0,654.9920000000001,INTERVENE,INTERVENE,TP
1252,1,0.8564,65.0,1560.0,667.9920000000001,13.0,654.9920000000001,INTERVENE,INTERVENE,TP
1082,0,0.8556,65.0,1560.0,667.368,13.0,654.368,INTERVENE,INTERVENE,FP
124,1,0.8551,65.0,1560.0,666.978,13.0,653.978,INTERVENE,INTERVENE,TP
1366,1,0.8551,65.0,1560.0,666.978,13.0,653.978,INTERVENE,INTERVENE,TP
1,0,0.855,65.0,1560.0,666.9,13.0,653.9,INTERVENE,INTERVENE,FP
488,1,0.8544,65.0,1560.0,666.432,13.0,653.432,INTERVENE,INTERVENE,TP
1257,1,0.8543,65.0,1560.0,666.3539999999999,13.0,653.3539999999999,INTERVENE,INTERVENE,TP
1133,1,0.8542,65.0,1560.0,666.276,13.0,653.276,INTERVENE,INTERVENE,TP
678,1,0.8541,65.0,1560.0,666.198,13.0,653.198,INTERVENE,INTERVENE,TP
282,0,0.854,65.0,1560.0,666.12,13.0,653.12,INTERVENE,INTERVENE,FP
966,1,0.8529,65.0,1560.0,665.262,13.0,652.262,INTERVENE,INTERVENE,TP
555,0,0.8529,65.0,1560.0,665.262,13.0,652.262,INTERVENE,INTERVENE,FP
34,1,0.8529,65.0,1560.0,665.262,13.0,652.262,INTERVENE,INTERVENE,TP
20,1,0.8525,65.0,1560.0,664.95,13.0,651.95,INTERVENE,INTERVENE,TP
762,1,0.8523,65.0,1560.0,664.794,13.0,651.794,INTERVENE,INTERVENE,TP
1172,0,0.8519,65.0,1560.0,664.482,13.0,651.482,INTERVENE,INTERVENE,FP
948,1,0.8513,65.0,1560.0,664.014,13.0,651.014,INTERVENE,INTERVENE,TP
882,1,0.8512,65.0,1560.0,663.9359999999999,13.0,650.9359999999999,INTERVENE,INTERVENE,TP
1215,0,0.8508,65.0,1560.0,663.624,13.0,650.624,INTERVENE,INTERVENE,FP
746,0,0.8507,65.0,1560.0,663.546,13.0,650.546,INTERVENE,INTERVENE,FP
481,0,0.8504,65.0,1560.0,663.312,13.0,650.312,INTERVENE,INTERVENE,FP
880,1,0.8504,65.0,1560.0,663.312,13.0,650.312,INTERVENE,INTERVENE,TP
29,1,0.8492,65.0,1560.0,662.376,13.0,649.376,INTERVENE,INTERVENE,TP
228,1,0.8482,65.0,1560.0,661.596,13.0,648.596,INTERVENE,INTERVENE,TP
1151,1,0.8478,65.0,1560.0,661.284,13.0,648.284,INTERVENE,INTERVENE,TP
630,1,0.8476,65.0,1560.0,661.128,13.0,648.128,INTERVENE,INTERVENE,TP
1066,1,0.8476,65.0,1560.0,661.128,13.0,648.128,INTERVENE,INTERVENE,TP
1117,1,0.8475,65.0,1560.0,661.0500000000001,13.0,648.0500000000001,INTERVENE,INTERVENE,TP
774,1,0.8466,65.0,1560.0,660.3480000000001,13.0,647.3480000000001,INTERVENE,INTERVENE,TP
898,0,0.8465,65.0,1560.0,660.27,13.0,647.27,INTERVENE,INTERVENE,FP
1088,1,0.8454,65.0,1560.0,659.412,13.0,646.412,INTERVENE,INTERVENE,TP
1007,1,0.845,65.0,1560.0,659.1,13.0,646.1,INTERVENE,INTERVENE,TP
987,1,0.8449,65.0,1560.0,659.0219999999999,13.0,646.0219999999999,INTERVENE,INTERVENE,TP
310,0,0.8443,65.0,1560.0,658.5540000000001,13.0,645.5540000000001,INTERVENE,INTERVENE,FP
116,1,0.8438,65.0,1560.0,658.164,13.0,645.164,INTERVENE,INTERVENE,TP
548,0,0.8434,65.0,1560.0,657.852,13.0,644.852,INTERVENE,INTERVENE,FP
285,1,0.8424,65.0,1560.0,657.072,13.0,644.072,INTERVENE,INTERVENE,TP
700,0,0.8421,65.0,1560.0,656.838,13.0,643.838,INTERVENE,INTERVENE,FP
641,0,0.8417,65.0,1560.0,656.526,13.0,643.526,INTERVENE,INTERVENE,FP
72,1,0.8409,65.0,1560.0,655.9019999999999,13.0,642.9019999999999,INTERVENE,INTERVENE,TP
653,1,0.8407,65.0,1560.0,655.746,13.0,642.746,INTERVENE,INTERVENE,TP
833,1,0.8398,65.0,1560.0,655.044,13.0,642.044,INTERVENE,INTERVENE,TP
1288,1,0.839,65.0,1560.0,654.42,13.0,641.42,INTERVENE,INTERVENE,TP
304,1,0.839,65.0,1560.0,654.42,13.0,641.42,INTERVENE,INTERVENE,TP
1399,1,0.838,65.0,1560.0,653.64,13.0,640.64,INTERVENE,INTERVENE,TP
359,1,0.8366,65.0,1560.0,652.548,13.0,639.548,INTERVENE,INTERVENE,TP
914,1,0.8364,65.0,1560.0,652.392,13.0,639.392,INTERVENE,INTERVENE,TP
280,0,0.8361,65.0,1560.0,652.158,13.0,639.158,INTERVENE,INTERVENE,FP
357,0,0.8354,65.0,1560.0,651.6120000000001,13.0,638.6120000000001,INTERVENE,INTERVENE,FP
826,1,0.8349,65.0,1560.0,651.222,13.0,638.222,INTERVENE,INTERVENE,TP
921,1,0.8348,65.0,1560.0,651.144,13.0,638.144,INTERVENE,INTERVENE,TP
847,1,0.8339,65.0,1560.0,650.442,13.0,637.442,INTERVENE,INTERVENE,TP
408,1,0.8339,65.0,1560.0,650.442,13.0,637.442,INTERVENE,INTERVENE,TP
1269,0,0.8334,65.0,1560.0,650.052,13.0,637.052,INTERVENE,INTERVENE,FP
1292,1,0.8328,65.0,1560.0,649.584,13.0,636.584,INTERVENE,INTERVENE,TP
718,0,0.8326,65.0,1560.0,649.428,13.0,636.428,INTERVENE,INTERVENE,FP
764,0,0.8325,65.0,1560.0,649.35,13.0,636.35,INTERVENE,INTERVENE,FP
711,0,0.8316,65.0,1560.0,648.648,13.0,635.648,INTERVENE,INTERVENE,FP
904,1,0.8312,65.0,1560.0,648.336,13.0,635.336,INTERVENE,INTERVENE,TP
1208,0,0.8312,65.0,1560.0,648.336,13.0,635.336,INTERVENE,INTERVENE,FP
1040,1,0.8307,65.0,1560.0,647.946,13.0,634.946,INTERVENE,INTERVENE,TP
743,1,0.8305,65.0,1560.0,647.79,13.0,634.79,INTERVENE,INTERVENE,TP
13,1,0.8304,65.0,1560.0,647.712,13.0,634.712,INTERVENE,INTERVENE,TP
1159,1,0.8304,65.0,1560.0,647.712,13.0,634.712,INTERVENE,INTERVENE,TP
387,1,0.8296,65.0,1560.0,647.088,13.0,634.088,INTERVENE,INTERVENE,TP
448,0,0.8292,65.0,1560.0,646.7760000000001,13.0,633.7760000000001,INTERVENE,INTERVENE,FP
1223,1,0.8292,65.0,1560.0,646.7760000000001,13.0,633.7760000000001,INTERVENE,INTERVENE,TP
538,1,0.8279,65.0,1560.0,645.762,13.0,632.762,INTERVENE,INTERVENE,TP
949,1,0.8277,65.0,1560.0,645.606,13.0,632.606,INTERVENE,INTERVENE,TP
920,0,0.8275,65.0,1560.0,645.45,13.0,632.45,INTERVENE,INTERVENE,FP
881,0,0.8272,65.0,1560.0,645.216,13.0,632.216,INTERVENE,INTERVENE,FP
1216,1,0.8266,65.0,1560.0,644.748,13.0,631.748,INTERVENE,INTERVENE,TP
952,0,0.8265,65.0,1560.0,644.67,13.0,631.67,INTERVENE,INTERVENE,FP
594,1,0.8259,65.0,1560.0,644.202,13.0,631.202,INTERVENE,INTERVENE,TP
634,0,0.8259,65.0,1560.0,644.202,13.0,631.202,INTERVENE,INTERVENE,FP
1249,0,0.8258,65.0,1560.0,644.124,13.0,631.124,INTERVENE,INTERVENE,FP
603,1,0.8258,65.0,1560.0,644.124,13.0,631.124,INTERVENE,INTERVENE,TP
1083,1,0.8258,65.0,1560.0,644.124,13.0,631.124,INTERVENE,INTERVENE,TP
911,1,0.8257,65.0,1560.0,644.0459999999999,13.0,631.0459999999999,INTERVENE,INTERVENE,TP
816,1,0.8255,65.0,1560.0,643.89,13.0,630.89,INTERVENE,INTERVENE,TP
813,1,0.8244,65.0,1560.0,643.032,13.0,630.032,INTERVENE,INTERVENE,TP
1056,1,0.8243,65.0,1560.0,642.9540000000001,13.0,629.9540000000001,INTERVENE,INTERVENE,TP
573,1,0.8243,65.0,1560.0,642.9540000000001,13.0,629.9540000000001,INTERVENE,INTERVENE,TP
798,0,0.8226,65.0,1560.0,641.628,13.0,628.628,INTERVENE,INTERVENE,FP
269,0,0.8226,65.0,1560.0,641.628,13.0,628.628,INTERVENE,INTERVENE,FP
101,1,0.8224,65.0,1560.0,641.472,13.0,628.472,INTERVENE,INTERVENE,TP
1116,1,0.8216,65.0,1560.0,640.848,13.0,627.848,INTERVENE,INTERVENE,TP
1093,1,0.8199,65.0,1560.0,639.5219999999999,13.0,626.5219999999999,INTERVENE,INTERVENE,TP
128,1,0.8197,65.0,1560.0,639.366,13.0,626.366,INTERVENE,INTERVENE,TP
349,1,0.8195,65.0,1560.0,639.21,13.0,626.21,INTERVENE,INTERVENE,TP
493,0,0.8193,65.0,1560.0,639.054,13.0,626.054,INTERVENE,INTERVENE,FP
1127,1,0.8191,65.0,1560.0,638.898,13.0,625.898,INTERVENE,INTERVENE,TP
383,0,0.8182,65.0,1560.0,638.196,13.0,625.196,INTERVENE,INTERVENE,FP
988,0,0.8181,65.0,1560.0,638.118,13.0,625.118,INTERVENE,INTERVENE,FP
1171,0,0.8173,65.0,1560.0,637.494,13.0,624.494,INTERVENE,INTERVENE,FP
854,1,0.8172,65.0,1560.0,637.416,13.0,624.416,INTERVENE,INTERVENE,TP
113,0,0.8166,65.0,1560.0,636.948,13.0,623.948,INTERVENE,INTERVENE,FP
1188,1,0.8159,65.0,1560.0,636.4019999999999,13.0,623.4019999999999,INTERVENE,INTERVENE,TP
943,0,0.815,65.0,1560.0,635.6999999999999,13.0,622.6999999999999,INTERVENE,INTERVENE,FP
224,0,0.8144,65.0,1560.0,635.232,13.0,622.232,INTERVENE,INTERVENE,FP
93,1,0.8137,65.0,1560.0,634.686,13.0,621.686,INTERVENE,INTERVENE,TP
320,0,0.8136,65.0,1560.0,634.608,13.0,621.608,INTERVENE,INTERVENE,FP
1339,1,0.8129,65.0,1560.0,634.062,13.0,621.062,INTERVENE,INTERVENE,TP
794,1,0.8124,65.0,1560.0,633.672,13.0,620.672,INTERVENE,INTERVENE,TP
1233,1,0.8117,65.0,1560.0,633.126,13.0,620.126,INTERVENE,INTERVENE,TP
957,0,0.8104,65.0,1560.0,632.112,13.0,619.112,INTERVENE,INTERVENE,FP
884,0,0.81,65.0,1560.0,631.8000000000001,13.0,618.8000000000001,INTERVENE,INTERVENE,FP
499,0,0.8099,65.0,1560.0,631.722,13.0,618.722,INTERVENE,INTERVENE,FP
1163,1,0.8094,65.0,1560.0,631.332,13.0,618.332,INTERVENE,INTERVENE,TP
1346,1,0.8093,65.0,1560.0,631.254,13.0,618.254,INTERVENE,INTERVENE,TP
288,1,0.8092,65.0,1560.0,631.176,13.0,618.176,INTERVENE,INTERVENE,TP
450,0,0.808,65.0,1560.0,630.24,13.0,617.24,INTERVENE,INTERVENE,FP
518,0,0.8073,65.0,1560.0,629.694,13.0,616.694,INTERVENE,INTERVENE,FP
1334,1,0.8071,65.0,1560.0,629.538,13.0,616.538,INTERVENE,INTERVENE,TP
997,1,0.8056,65.0,1560.0,628.3679999999999,13.0,615.3679999999999,INTERVENE,INTERVENE,TP
1379,1,0.8051,65.0,1560.0,627.9780000000001,13.0,614.9780000000001,INTERVENE,INTERVENE,TP
411,1,0.8048,65.0,1560.0,627.7439999999999,13.0,614.7439999999999,INTERVENE,INTERVENE,TP
864,0,0.8041,65.0,1560.0,627.198,13.0,614.198,INTERVENE,INTERVENE,FP
90,1,0.8028,65.0,1560.0,626.184,13.0,613.184,INTERVENE,INTERVENE,TP
632,1,0.8014,65.0,1560.0,625.092,13.0,612.092,INTERVENE,INTERVENE,TP
27,1,0.8005,65.0,1560.0,624.39,13.0,611.39,INTERVENE,INTERVENE,TP
198,0,0.8004,65.0,1560.0,624.312,13.0,611.312,INTERVENE,INTERVENE,FP
892,0,0.7991,65.0,1560.0,623.298,13.0,610.298,INTERVENE,INTERVENE,FP
17,0,0.799,65.0,1560.0,623.22,13.0,610.22,INTERVENE,INTERVENE,FP
950,1,0.7986,65.0,1560.0,622.908,13.0,609.908,INTERVENE,INTERVENE,TP
674,1,0.7983,65.0,1560.0,622.674,13.0,609.674,INTERVENE,INTERVENE,TP
707,1,0.798,65.0,1560.0,622.44,13.0,609.44,INTERVENE,INTERVENE,TP
371,0,0.7972,65.0,1560.0,621.816,13.0,608.816,INTERVENE,INTERVENE,FP
1250,1,0.797,65.0,1560.0,621.6600000000001,13.0,608.6600000000001,INTERVENE,INTERVENE,TP
9,1,0.7967,65.0,1560.0,621.4259999999999,13.0,608.4259999999999,INTERVENE,INTERVENE,TP
872,1,0.7965,65.0,1560.0,621.27,13.0,608.27,INTERVENE,INTERVENE,TP
1148,1,0.7961,65.0,1560.0,620.958,13.0,607.958,INTERVENE,INTERVENE,TP
1270,1,0.7961,65.0,1560.0,620.958,13.0,607.958,INTERVENE,INTERVENE,TP
947,1,0.796,65.0,1560.0,620.88,13.0,607.88,INTERVENE,INTERVENE,TP
1160,1,0.7955,65.0,1560.0,620.49,13.0,607.49,INTERVENE,INTERVENE,TP
435,1,0.7955,65.0,1560.0,620.49,13.0,607.49,INTERVENE,INTERVENE,TP
480,0,0.7952,65.0,1560.0,620.256,13.0,607.256,INTERVENE,INTERVENE,FP
86,0,0.7951,65.0,1560.0,620.178,13.0,607.178,INTERVENE,INTERVENE,FP
818,1,0.795,65.0,1560.0,620.1,13.0,607.1,INTERVENE,INTERVENE,TP
1299,0,0.7943,65.0,1560.0,619.554,13.0,606.554,INTERVENE,INTERVENE,FP
1388,1,0.794,65.0,1560.0,619.32,13.0,606.32,INTERVENE,INTERVENE,TP
771,1,0.7936,65.0,1560.0,619.0079999999999,13.0,606.0079999999999,INTERVENE,INTERVENE,TP
1236,1,0.7935,65.0,1560.0,618.93,13.0,605.93,INTERVENE,INTERVENE,TP
327,0,0.7934,65.0,1560.0,618.852,13.0,605.852,INTERVENE,INTERVENE,FP
801,0,0.7931,65.0,1560.0,618.618,13.0,605.618,INTERVENE,INTERVENE,FP
581,0,0.7929,65.0,1560.0,618.462,13.0,605.462,INTERVENE,INTERVENE,FP
1027,0,0.7928,65.0,1560.0,618.384,13.0,605.384,INTERVENE,INTERVENE,FP
601,1,0.7927,65.0,1560.0,618.3059999999999,13.0,605.3059999999999,INTERVENE,INTERVENE,TP
237,0,0.7919,65.0,1560.0,617.682,13.0,604.682,INTERVENE,INTERVENE,FP
1286,1,0.7913,65.0,1560.0,617.214,13.0,604.214,INTERVENE,INTERVENE,TP
1152,0,0.791,65.0,1560.0,616.98,13.0,603.98,INTERVENE,INTERVENE,FP
1118,1,0.7905,65.0,1560.0,616.59,13.0,603.59,INTERVENE,INTERVENE,TP
47,0,0.7902,65.0,1560.0,616.356,13.0,603.356,INTERVENE,INTERVENE,FP
1211,1,0.7901,65.0,1560.0,616.278,13.0,603.278,INTERVENE,INTERVENE,TP
347,1,0.7893,65.0,1560.0,615.654,13.0,602.654,INTERVENE,INTERVENE,TP
426,0,0.7879,65.0,1560.0,614.562,13.0,601.562,INTERVENE,INTERVENE,FP
321,0,0.7879,65.0,1560.0,614.562,13.0,601.562,INTERVENE,INTERVENE,FP
302,0,0.7876,65.0,1560.0,614.328,13.0,601.328,INTERVENE,INTERVENE,FP
85,0,0.7872,65.0,1560.0,614.016,13.0,601.016,INTERVENE,INTERVENE,FP
121,1,0.7869,65.0,1560.0,613.782,13.0,600.782,INTERVENE,INTERVENE,TP
648,1,0.7868,65.0,1560.0,613.7040000000001,13.0,600.7040000000001,INTERVENE,INTERVENE,TP
1186,1,0.786,65.0,1560.0,613.08,13.0,600.08,INTERVENE,INTERVENE,TP
284,0,0.7856,65.0,1560.0,612.768,13.0,599.768,INTERVENE,INTERVENE,FP
940,1,0.7852,65.0,1560.0,612.456,13.0,599.456,INTERVENE,INTERVENE,TP
386,1,0.7847,65.0,1560.0,612.0659999999999,13.0,599.0659999999999,INTERVENE,INTERVENE,TP
536,0,0.7845,65.0,1560.0,611.91,13.0,598.91,INTERVENE,INTERVENE,FP
87,1,0.7844,65.0,1560.0,611.832,13.0,598.832,INTERVENE,INTERVENE,TP
976,0,0.7841,65.0,1560.0,611.5980000000001,13.0,598.5980000000001,INTERVENE,INTERVENE,FP
733,0,0.7837,65.0,1560.0,611.286,13.0,598.286,INTERVENE,INTERVENE,FP
856,1,0.7831,65.0,1560.0,610.818,13.0,597.818,INTERVENE,INTERVENE,TP
829,1,0.7823,65.0,1560.0,610.194,13.0,597.194,INTERVENE,INTERVENE,TP
1085,0,0.7813,65.0,1560.0,609.414,13.0,596.414,INTERVENE,INTERVENE,FP
907,1,0.7811,65.0,1560.0,609.258,13.0,596.258,INTERVENE,INTERVENE,TP
839,0,0.7803,65.0,1560.0,608.634,13.0,595.634,INTERVENE,INTERVENE,FP
980,1,0.7791,65.0,1560.0,607.698,13.0,594.698,INTERVENE,INTERVENE,TP
622,1,0.7783,65.0,1560.0,607.074,13.0,594.074,INTERVENE,INTERVENE,TP
51,1,0.7767,65.0,1560.0,605.8259999999999,13.0,592.8259999999999,INTERVENE,INTERVENE,TP
1191,0,0.7766,65.0,1560.0,605.7479999999999,13.0,592.7479999999999,INTERVENE,INTERVENE,FP
604,0,0.7764,65.0,1560.0,605.592,13.0,592.592,INTERVENE,INTERVENE,FP
276,1,0.7752,65.0,1560.0,604.656,13.0,591.656,INTERVENE,INTERVENE,TP
1146,1,0.7751,65.0,1560.0,604.578,13.0,591.578,INTERVENE,INTERVENE,TP
1377,1,0.7748,65.0,1560.0,604.344,13.0,591.344,INTERVENE,INTERVENE,TP
713,1,0.7746,65.0,1560.0,604.188,13.0,591.188,INTERVENE,INTERVENE,TP
479,1,0.7739,65.0,1560.0,603.642,13.0,590.642,INTERVENE,INTERVENE,TP
852,0,0.7723,65.0,1560.0,602.394,13.0,589.394,INTERVENE,INTERVENE,FP
1352,1,0.771,65.0,1560.0,601.38,13.0,588.38,INTERVENE,INTERVENE,TP
180,1,0.7709,65.0,1560.0,601.302,13.0,588.302,INTERVENE,INTERVENE,TP
735,1,0.7708,65.0,1560.0,601.224,13.0,588.224,INTERVENE,INTERVENE,TP
218,1,0.7708,65.0,1560.0,601.224,13.0,588.224,INTERVENE,INTERVENE,TP
399,1,0.7701,65.0,1560.0,600.678,13.0,587.678,INTERVENE,INTERVENE,TP
1213,0,0.7701,65.0,1560.0,600.678,13.0,587.678,INTERVENE,INTERVENE,FP
894,1,0.77,65.0,1560.0,600.6,13.0,587.6,INTERVENE,INTERVENE,TP
217,0,0.7693,65.0,1560.0,600.054,13.0,587.054,INTERVENE,INTERVENE,FP
1078,1,0.7684,65.0,1560.0,599.352,13.0,586.352,INTERVENE,INTERVENE,TP
1084,0,0.7683,65.0,1560.0,599.274,13.0,586.274,INTERVENE,INTERVENE,FP
477,0,0.7683,65.0,1560.0,599.274,13.0,586.274,INTERVENE,INTERVENE,FP
158,1,0.7682,65.0,1560.0,599.196,13.0,586.196,INTERVENE,INTERVENE,TP
370,1,0.768,65.0,1560.0,599.04,13.0,586.04,INTERVENE,INTERVENE,TP
917,0,0.7677,65.0,1560.0,598.806,13.0,585.806,INTERVENE,INTERVENE,FP
1374,1,0.7675,65.0,1560.0,598.65,13.0,585.65,INTERVENE,INTERVENE,TP
572,1,0.7664,65.0,1560.0,597.792,13.0,584.792,INTERVENE,INTERVENE,TP
1155,1,0.7664,65.0,1560.0,597.792,13.0,584.792,INTERVENE,INTERVENE,TP
557,1,0.7661,65.0,1560.0,597.558,13.0,584.558,INTERVENE,INTERVENE,TP
556,1,0.7658,65.0,1560.0,597.3240000000001,13.0,584.3240000000001,INTERVENE,INTERVENE,TP
938,0,0.7656,65.0,1560.0,597.168,13.0,584.168,INTERVENE,INTERVENE,FP
1378,1,0.7636,65.0,1560.0,595.608,13.0,582.608,INTERVENE,INTERVENE,TP
1190,0,0.763,65.0,1560.0,595.14,13.0,582.14,INTERVENE,INTERVENE,FP
246,1,0.7629,65.0,1560.0,595.062,13.0,582.062,INTERVENE,INTERVENE,TP
266,1,0.7623,65.0,1560.0,594.5939999999999,13.0,581.5939999999999,INTERVENE,INTERVENE,TP
1396,0,0.7622,65.0,1560.0,594.516,13.0,581.516,INTERVENE,INTERVENE,FP
